en,ru,sah,dataset,en_char_len,en_word_len,ru_char_len,ru_word_len,sah_char_len,sah_word_len,en_ru_char_ratio,en_ru_word_ratio,en_sah_char_ratio,en_sah_word_ratio,ru_sah_char_ratio,ru_sah_word_ratio
"Adam Peti (born December 28, 1994, Attox Great Britain) - British swimmer, three -fraud champion of the world, eight -time European champion, three -time silver medalist of the World Cup on short water, two -time champion of the Commonwealth Games, the world recordman at distances of 50 and 100 meters with a brass.",Биография,"Адам Пити (1994 с. ахсынньы 28 күнүгэр Улуу Британия Аттоксетерыгар төрөөбүт) — Британия харбыы:ыта, аан дойду үс төгүллээх, Дьобуруопа аҕыс төгүллээх чөмпүйүөнэ, кылгас кэрчиккэ Аан дойду чөмпүйэнээтин үс төгүллээх үрүҥ көмүс призера, Содружество оонньууларын икки төгүллээх чөмпүйүөнэ, 50 уонна 100 миэтэрэҕэ браһынан харбааһыҥҥа аан дойду рекордсмена.",wikimedia,316,53,9,1,354,46,0.028481012658227847,0.018867924528301886,1.120253164556962,0.8679245283018868,39.333333333333336,46.0
Biography,Родился в 1992 году в Париже.,Биографията,wikimedia,9,1,29,7,11,1,3.2222222222222223,7.0,1.2222222222222223,1.0,0.3793103448275862,0.14285714285714285
"In 2013, Adam Peti made his debut at the European Championship in short water, but was left without awards.",Спортивная карьера,"Адам Пити Дьобуруопа чөмпүйэнээтигэр аан бастаан 2013 сыллаахха кыттыыта эрээри, бириистээх миэстэҕэ тиксибэтэҕэ.",wikimedia,107,19,18,2,113,13,0.16822429906542055,0.10526315789473684,1.0560747663551402,0.6842105263157895,6.277777777777778,6.5
"In 2014 I won 2 gold and silver medals at the Games of the Commonwealth. [1]Then, at the European Championship, he won 4 “gold”, and at a distance of 50 m Brass, he broke a world record.","В 2010 году стал чемпионом юношеских Олимпийских игр в Сингапуре победив в финале новозеландского боксёра Джозефа Паркера, а затем серебряным призёром чемпионата мира среди юниоров.",2014 сыллаахха Содружество оонньууларыгар 2 кыһыл көмүс уонна 1 үрүҥ көмүс мэтээлгэ тиксибитэ[1]. Ол кэнниттэн Дьобуруопа чөмпүйэнээтигэр кытта 4 кыһыл көмүс мэтээли ылбыта. Онтун ааһан 50 миэтэрэҕэ браһынан харбааһыҥҥа аан дойду рекордун олохтообута.,wikimedia,186,37,181,27,251,33,0.9731182795698925,0.7297297297297297,1.3494623655913978,0.8918918918918919,1.3867403314917126,1.2222222222222223
"At the World Cup, he won three silver medals in short water.","В 2012 году Тони участвовал в летних Олимпийских играх в Лондоне выступая в супертяжёлом весе (свыше 91 кг), но занял только 9-ое место, проиграв в первом же бою (со счётом 16+:16) канадскому боксёру Саймону Кину.",Аан дойду кылгас ууга (на короткой воде) чөмпүйэнээтигэр үс үрүҥ көмүс мэтээли иилиммитэ.,wikimedia,60,12,213,45,89,13,3.55,3.75,1.4833333333333334,1.0833333333333333,0.41784037558685444,0.28888888888888886
"In the same year, Adam was recognized as the best swimmer of the year in Europe. [2]",В июне 2015 года завоевал бронзовую медаль I-х Европейских игр.,Эмиэ ол сыл Адамы Дьобуруопаҕа сыл бастыҥ харбыыһытынан ааттаабыттара[2],wikimedia,84,17,63,11,72,9,0.75,0.6470588235294118,0.8571428571428571,0.5294117647058824,1.1428571428571428,0.8181818181818182
"In 2015, at the National Championship, he set a world record on a hundred -meter BRASS.",А в октябре 2015 года стал чемпионом мира на чемпионате мира в Дохе.,2015 сыллаахха национальнай чөмпүйэнээккэ 100 миэтэрэҕэ браһынан харбааһыҥҥа аан дойду рекордун олохтообута.,wikimedia,87,16,68,14,108,12,0.7816091954022989,0.875,1.2413793103448276,0.75,1.588235294117647,0.8571428571428571
At the World Cup was the first at a distance of 100 meters [3].,Ссылки,Аан дойду чөмпүйэнээтигэр 100 миэтэрэҕэ харбааһыҥҥа бастаабыта[3].,wikimedia,63,14,6,1,66,7,0.09523809523809523,0.07142857142857142,1.0476190476190477,0.5,11.0,7.0
"Then, in the semifinals at 50 meters, he set a new world record [4], and in the final he won the competition at this distance, [5] and then won the third gold medal in a mixed combined relay, setting a world record.","Йока, Тони","Ол кэннэ полуфиналга 50 миэтэрэҕэ харбааһыҥҥа аан дойду рекордун олохтообута[4], оттон финалга тахсан эмиэ ити кэрчиккэ бастаабыта[5]. Эмиэ ити күрэхтэһиигэ булкаас эстэпиэтэҕэ үһүс кыһыл көмүс мэтээлин сүүйбүтэ уонна аан дойду рекордун олохтообута.",wikimedia,215,42,10,3,249,32,0.046511627906976744,0.07142857142857142,1.158139534883721,0.7619047619047619,24.9,10.666666666666666
"In 2016, he updated the world record at the Olympic Games in Rio, winning the final swim per 100 meters with a brass with a result of 57.13.","Адам Пити (род. 28 декабря 1994, Аттоксетер, Великобритания) — британский пловец, трёхратный чемпион мира, восьмикратный чемпион Европы, трёхкратный серебряный призёр чемпионата мира на короткой воде, двукратный чемпион игр Содружества, рекордсмен мира на дистанциях 50 и 100 метров брассом.","2016 сыллаахха Бразилия Рио-де-Жанейротыгар буолбут Олимпиадаҕа финалга 100 миэтэрэни барһынан харбааһыҥҥа 57,13 сөкүүндэнэн кэлэн, аан дойду рекордун олохтообута.",wikimedia,140,28,291,49,163,18,2.0785714285714287,1.75,1.1642857142857144,0.6428571428571429,0.5601374570446735,0.3673469387755102
Notes,Биография,Бэлиэтээһиннэр,wikimedia,5,1,9,1,14,1,1.8,1.0,2.8,1.0,1.5555555555555556,1.0
"Pete, Adam","В 2013 году Адам Пити дебютировал на чемпионате Европы на короткой воде, но остался без наград.",Пити Адам,wikimedia,10,2,95,18,9,2,9.5,9.0,0.9,1.0,0.09473684210526316,0.1111111111111111
"The talismans of the games were announced on May 19, 2010 [8].","В 2014 выиграл 2 золотых и серебряную медали на играх Содружества.[1] Затем на чемпионате Европы выиграл 4 ""золота"", причём на дистанции 50 м брассом побил мировой рекорд.",Оонньуу ымыыларын 2010 сыл ыам ыйын 19 күнүгэр биллэрбиттэрэ[8].,wikimedia,62,12,171,35,64,9,2.7580645161290325,2.9166666666666665,1.032258064516129,0.75,0.3742690058479532,0.2571428571428571
"They became, according to the authors, two drops became from Bolton named Venkov and Mandeville.",На чемпионате мира на короткой воде завоевал три серебряных медали.,"Ымыыларынан, ааптардар этэллэринэн, Болтон ыстаал Венлок уонна Мандевиль диэн ааттаах икки таммаҕа буолбуттара.",wikimedia,96,15,67,11,111,13,0.6979166666666666,0.7333333333333333,1.15625,0.8666666666666667,1.6567164179104477,1.1818181818181819
"They are named after the city of Mach-Venlock, in which the first competitions like the Olympic Games, and the hospital of the town of Stock-Mandeville, where the first competitions like the Paralympic Games were held.",В том же году Адама признали лучшим пловцом года в Европе.[2],Кинилэр Олимпиадаҕа ханыылыы оонньуу аан бастакытын ыытыллыбыт Мач-Венлок диэн куоратын уонна Паралимпиадаҕа ханыылыы оонньуу эмиэ бастакытын ыытыллыбыт Сток-Мандевиль диэн куорат аатынан ааттамыттар.,wikimedia,218,35,61,15,200,22,0.2798165137614679,0.42857142857142855,0.9174311926605505,0.6285714285714286,3.278688524590164,1.4666666666666666
